timestamp,Temp_C,C_in_gNm3,Q_Nm3h,U1_kV,U2_kV,U3_kV,U4_kV,T1_s,T2_s,T3_s,T4_s,C_out_mgNm3,P_total_kW,split,dust_load_kg_h,condition_cluster,C_out_missing_flag,C_out_cap50_flag,C_out_exact_flag
2024-05-04 17:32:00,123.0,44.25,435565,54.4,54.8,48.5,48.5,270,247,452,460,50.0,1629.9,train,19273.75125,4,0,1,0
2024-05-04 17:33:00,121.9,46.82,444278,54.7,55.9,45.4,48.5,249,267,457,456,49.69,1620.1,train,20801.09596,4,0,0,1
2024-05-04 17:34:00,122.2,48.07,444440,50.9,51.7,48.9,46.2,246,242,471,453,50.0,1581.4,train,21364.2308,4,0,1,0
2024-05-04 17:35:00,122.2,48.84,450791,56.6,51.2,49.6,50.3,253,251,446,457,49.9,1657.5,train,22016.63244,4,0,0,1
2024-05-04 17:36:00,119.5,53.42,437372,53.6,55.0,49.5,50.5,269,254,473,446,49.59,1645.9,train,23364.41224,4,0,0,1
2024-05-04 17:37:00,121.5,41.37,436448,52.0,53.5,53.3,45.6,247,252,454,438,50.0,1644.6,train,18055.85376,4,0,1,0
2024-05-04 17:38:00,122.1,48.52,432093,54.1,55.6,47.3,47.9,252,238,470,464,49.94,1651.3,train,20965.152360000004,4,0,0,1
2024-05-04 17:39:00,122.5,45.6,442161,55.3,56.0,51.0,51.5,246,231,456,449,50.0,1746.0,train,20162.5416,4,0,1,0
2024-05-04 17:40:00,120.4,45.53,425519,54.8,50.1,48.8,49.0,246,259,438,460,49.98,1615.2,train,19373.88007,4,0,0,1
2024-05-04 17:41:00,119.9,45.45,444158,51.6,52.1,49.8,48.2,241,250,443,455,50.0,1615.8,train,20186.9811,4,0,1,0
2024-05-04 17:42:00,121.4,44.72,442697,55.3,53.6,47.5,46.6,240,248,454,473,50.0,1622.6,train,19797.40984,4,0,1,0
2024-05-04 17:43:00,124.8,51.21,442719,53.7,51.8,47.5,51.3,267,258,438,463,49.93,1622.9,train,22671.639990000003,4,0,0,1
2024-05-04 17:44:00,120.6,49.1,439189,54.8,52.9,46.3,47.4,240,257,464,471,50.0,1602.7,train,21564.179900000003,4,0,1,0
2024-05-04 17:45:00,123.6,47.06,450392,52.2,51.2,45.9,50.2,229,251,467,467,50.0,1588.4,train,21195.44752,4,0,1,0
2024-05-04 17:46:00,124.2,50.38,445149,55.9,52.9,50.2,52.7,249,255,440,479,50.0,1687.4,train,22426.60662,4,0,1,0
2024-05-04 17:47:00,121.9,43.22,433361,54.2,51.9,47.7,49.1,259,241,454,439,49.28,1625.5,train,18729.86242,4,0,0,1
2024-05-04 17:48:00,120.8,43.67,433549,56.2,54.5,53.9,51.6,262,253,456,475,50.0,1708.8,train,18933.084830000003,4,0,1,0
2024-05-04 17:49:00,122.6,41.55,431271,50.7,55.6,47.9,49.7,233,228,466,448,50.0,1670.8,train,17919.310049999996,4,0,1,0
2024-05-04 17:50:00,122.2,45.25,442764,51.0,54.6,50.1,50.8,260,247,462,444,50.0,1645.7,train,20035.071,4,0,1,0
2024-05-04 17:51:00,120.6,47.4,430398,53.3,59.0,48.9,48.3,272,256,453,443,49.68,1663.9,train,20400.8652,4,0,0,1
2024-05-04 17:52:00,120.9,47.26,447111,56.7,55.7,45.1,47.0,239,238,441,453,49.36,1671.2,train,21130.46586,4,0,0,1
2024-05-04 17:53:00,122.6,47.37,449074,57.7,55.6,46.1,47.9,245,249,458,463,49.18,1666.9,train,21272.63538,4,0,0,1
2024-05-04 17:54:00,123.3,43.47,431503,52.0,53.6,45.8,48.1,232,251,456,474,49.92,1594.3,train,18757.43541,4,0,0,1
2024-05-04 17:55:00,121.4,49.01,437097,53.9,53.2,51.7,49.3,269,236,448,435,49.65,1667.7,train,21422.12397,4,0,0,1
2024-05-04 17:56:00,121.8,47.6,438760,54.1,56.3,51.4,50.2,229,261,483,461,50.0,1711.4,train,20884.976,4,0,1,0
2024-05-04 17:57:00,122.9,48.83,445745,55.2,53.3,52.6,45.7,242,251,460,446,50.0,1664.2,train,21765.72835,4,0,1,0
2024-05-04 17:58:00,121.7,42.27,451594,55.5,53.8,44.3,49.1,256,227,450,443,49.94,1642.4,train,19088.87838,4,0,0,1
2024-05-04 17:59:00,121.5,47.78,425281,51.5,53.4,46.0,49.4,239,248,451,451,50.0,1615.7,train,20319.92618,4,0,1,0
2024-05-04 18:00:00,120.8,44.03,436266,53.9,54.8,50.0,48.9,235,264,468,459,49.71,1656.2,train,19208.79198,4,0,0,1
2024-05-04 18:01:00,120.8,46.01,436730,49.7,55.5,47.2,46.7,246,247,472,450,49.99,1577.5,train,20093.9473,4,0,0,1
2024-05-04 18:02:00,126.0,48.34,427699,55.4,55.9,50.2,49.6,276,239,465,443,50.0,1681.5,train,20674.96966,4,0,1,0
2024-05-04 18:03:00,121.7,47.23,435070,53.1,53.1,47.9,49.5,244,240,470,453,50.0,1639.8,train,20548.3561,4,0,1,0
2024-05-04 18:04:00,124.0,44.87,442420,51.3,54.1,47.7,50.4,244,245,443,465,50.0,1635.6,train,19851.3854,4,0,1,0
2024-05-04 18:05:00,124.5,47.02,436815,54.4,54.4,45.1,48.3,234,232,457,462,49.73,1641.6,train,20539.0413,4,0,0,1
2024-05-04 18:06:00,121.7,43.17,426734,53.0,56.7,47.6,49.4,252,264,444,451,49.74,1642.8,train,18422.10678,4,0,0,1
2024-05-04 18:07:00,122.6,49.87,462131,56.3,50.2,49.5,49.9,258,258,467,455,49.84,1629.5,train,23046.47297,4,0,0,1
2024-05-04 18:08:00,122.2,46.49,441315,51.9,53.8,46.8,48.9,240,260,468,448,49.77,1604.7,train,20516.73435,4,0,0,1
2024-05-04 18:09:00,119.6,49.8,440126,58.2,52.4,48.9,46.1,253,229,446,460,50.0,1671.1,train,21918.2748,4,0,1,0
2024-05-04 18:10:00,119.7,45.68,430497,55.4,52.7,46.7,44.2,240,248,450,468,49.89,1599.1,train,19665.10296,4,0,0,1
2024-05-04 18:11:00,122.1,45.69,441413,56.3,52.0,47.2,47.1,224,260,446,448,49.92,1641.8,train,20168.15997,4,0,0,1
2024-05-04 18:12:00,121.4,45.09,438061,51.7,54.8,47.3,45.3,252,236,460,452,50.0,1606.5,train,19752.17049,4,0,1,0
2024-05-04 18:13:00,124.9,49.19,424314,57.3,48.8,49.7,49.3,272,246,456,464,49.46,1625.8,train,20872.00566,4,0,0,1
2024-05-04 18:14:00,121.7,45.22,430908,51.3,53.4,50.5,46.7,233,234,458,488,50.0,1637.2,train,19485.65976,4,0,1,0
2024-05-04 18:15:00,125.0,48.61,445877,53.3,50.1,52.4,47.4,249,257,454,466,49.89,1607.5,train,21674.08097,4,0,0,1
2024-05-04 18:16:00,121.4,46.04,455118,56.3,52.3,50.3,52.3,263,244,480,456,49.76,1676.7,train,20953.63272,4,0,0,1
2024-05-04 18:17:00,124.9,42.06,442551,54.7,53.3,49.5,48.0,246,246,469,445,50.0,1656.2,train,18613.69506,4,0,1,0
2024-05-04 18:18:00,122.8,45.57,448486,51.2,52.9,52.3,51.1,230,233,456,470,49.83,1690.4,train,20437.50702,4,0,0,1
2024-05-04 18:19:00,122.9,44.05,438464,56.0,55.1,49.3,48.8,247,265,439,448,49.75,1674.9,train,19314.3392,4,0,0,1
2024-05-04 18:20:00,121.3,47.08,439066,54.4,56.2,50.0,45.9,265,247,437,455,49.7,1641.0,train,20671.22728,4,0,0,1
2024-05-04 18:21:00,123.0,44.02,448534,52.9,57.6,50.6,48.7,241,256,438,453,50.0,1689.8,train,19744.46668,4,0,1,0
2024-05-04 18:22:00,124.7,49.31,453157,50.6,53.7,49.1,44.1,250,251,463,457,50.0,1570.9,train,22345.171670000003,4,0,1,0
2024-05-04 18:23:00,121.9,46.77,450312,54.6,56.0,48.6,49.2,234,236,456,446,50.0,1696.2,train,21061.09224,4,0,1,0
2024-05-04 18:24:00,121.6,46.55,431421,53.4,56.6,48.4,46.9,246,227,473,469,50.0,1656.7,train,20082.64755,4,0,1,0
2024-05-04 18:25:00,121.8,48.63,439465,54.0,52.7,47.6,48.7,251,245,466,463,50.0,1631.0,train,21371.18295,4,0,1,0
2024-05-04 18:26:00,124.6,49.4,442270,50.5,56.1,47.7,47.4,248,260,431,454,49.67,1609.3,train,21848.138,4,0,0,1
2024-05-04 18:27:00,123.4,46.94,438021,52.8,49.3,50.8,51.1,242,223,448,455,49.87,1660.0,train,20560.70574,4,0,0,1
2024-05-04 18:28:00,124.3,45.06,443251,54.6,54.3,46.5,48.8,252,270,438,454,49.82,1614.4,train,19972.89006,4,0,0,1
2024-05-04 18:29:00,122.6,42.55,446762,57.4,56.9,49.0,48.1,255,257,453,459,50.0,1695.1,train,19009.7231,4,0,1,0
2024-05-04 18:30:00,122.2,45.27,448269,53.3,53.9,48.7,47.7,256,249,461,448,49.45,1623.3,train,20293.13763,4,0,0,1
2024-05-04 18:31:00,122.8,45.44,453782,56.5,53.3,45.9,49.1,243,245,459,445,49.85,1646.3,train,20619.85408,4,0,0,1
2024-05-04 18:32:00,123.8,47.25,437709,55.2,53.3,50.4,48.0,239,257,458,455,49.87,1657.4,train,20681.75025,4,0,0,1
2024-05-04 18:33:00,121.8,46.12,429482,54.1,56.6,46.0,44.1,270,232,444,465,50.0,1610.1,train,19807.70984,4,0,1,0
2024-05-04 18:34:00,124.3,48.7,443310,51.6,50.5,47.2,47.6,248,252,485,476,49.68,1570.5,train,21589.197,4,0,0,1
2024-05-04 18:35:00,122.8,45.45,455564,51.7,52.9,48.5,48.7,244,250,460,460,50.0,1616.8,train,20705.3838,4,0,1,0
2024-05-04 18:36:00,118.6,46.84,436728,54.9,55.3,51.7,47.2,229,268,477,468,49.99,1667.0,train,20456.339520000005,4,0,0,1
2024-05-04 18:37:00,123.6,49.94,446088,52.6,54.3,49.7,49.2,236,242,468,468,50.0,1649.0,train,22277.63472,4,0,1,0
2024-05-04 18:38:00,120.3,47.84,446209,52.4,56.0,49.3,48.9,239,247,465,462,49.85,1664.8,train,21346.638560000003,4,0,0,1
2024-05-04 18:39:00,123.5,46.83,442225,53.3,55.0,51.4,44.3,252,246,465,463,49.88,1626.8,train,20709.39675,4,0,0,1
2024-05-04 18:40:00,123.6,45.47,440799,53.3,52.7,48.2,47.3,242,241,451,453,49.7,1633.7,train,20043.13053,4,0,0,1
2024-05-04 18:41:00,122.8,45.4,433406,55.4,54.8,52.7,51.3,247,264,451,449,49.37,1702.6,train,19676.6324,4,0,0,1
2024-05-04 18:42:00,123.1,44.85,422591,52.6,51.0,49.7,49.8,230,235,457,446,50.0,1649.3,train,18953.20635,4,0,1,0
2024-05-04 18:43:00,123.9,45.62,432000,55.2,49.6,49.0,49.9,264,228,456,456,50.0,1637.0,train,19707.84,4,0,1,0
2024-05-04 18:44:00,121.6,48.86,437823,54.5,52.4,45.1,50.6,238,250,428,461,50.0,1636.7,train,21392.03178,4,0,1,0
2024-05-04 18:45:00,123.5,46.42,449775,50.3,53.8,50.6,48.2,250,238,458,454,50.0,1629.7,train,20878.5555,4,0,1,0
2024-05-04 18:46:00,124.1,43.6,440221,54.2,52.0,49.8,47.6,240,250,465,457,49.65,1616.8,train,19193.6356,4,0,0,1
2024-05-04 18:47:00,125.0,51.39,436945,48.3,54.0,48.2,50.4,243,254,442,440,50.0,1619.8,train,22454.60355,4,0,1,0
2024-05-04 18:48:00,120.7,47.77,434020,51.8,53.7,47.7,50.9,237,248,445,485,49.82,1634.9,train,20733.135400000003,4,0,0,1
2024-05-04 18:49:00,123.0,43.45,446453,54.5,49.9,52.7,51.1,250,247,459,477,49.79,1653.5,train,19398.38285,4,0,0,1
2024-05-04 18:50:00,120.9,45.86,452117,53.6,52.5,47.1,47.4,235,222,463,456,49.78,1648.0,train,20734.08562,4,0,0,1
2024-05-04 18:51:00,120.9,47.24,449809,50.1,55.5,49.4,50.0,250,253,456,461,50.0,1629.9,train,21248.97716,4,0,1,0
2024-05-04 18:52:00,122.9,51.23,446201,51.4,54.6,48.7,48.4,245,249,462,478,49.68,1609.1,train,22858.87723,4,0,0,1
2024-05-04 18:53:00,122.5,44.19,429599,48.4,52.2,50.0,50.1,254,269,459,467,49.73,1575.9,train,18983.97981,4,0,0,1
2024-05-04 18:54:00,124.1,49.4,438642,50.9,54.8,44.8,48.5,255,260,453,451,49.97,1575.7,train,21668.9148,4,0,0,1
2024-05-04 18:55:00,121.9,50.46,457085,54.7,57.1,50.0,48.6,243,229,457,464,49.84,1715.5,train,23064.509100000003,4,0,0,1
2024-05-04 18:56:00,122.2,45.39,450534,52.5,52.7,51.9,50.3,251,259,457,441,50.0,1639.4,train,20449.73826,4,0,1,0
2024-05-04 18:57:00,122.7,46.26,429310,53.9,55.1,44.9,48.0,241,231,458,461,50.0,1635.8,train,19859.8806,4,0,1,0
2024-05-04 18:58:00,121.1,44.37,441217,53.6,54.7,46.8,47.9,262,257,456,461,49.64,1594.7,train,19576.79829,4,0,0,1
2024-05-04 18:59:00,121.3,46.45,444618,53.6,52.6,49.8,50.8,242,264,462,435,49.85,1639.7,train,20652.5061,4,0,0,1
2024-05-04 19:00:00,124.1,46.86,435668,55.6,51.3,48.4,49.5,244,269,469,470,50.0,1621.3,train,20415.40248,4,0,1,0
2024-05-04 19:01:00,121.6,48.6,423344,53.2,56.9,50.0,46.7,241,242,463,463,50.0,1663.1,train,20574.5184,4,0,1,0
2024-05-04 19:02:00,124.2,49.68,442660,55.4,55.7,50.1,51.0,238,255,430,454,50.0,1713.8,train,21991.3488,4,0,1,0
2024-05-04 19:03:00,123.4,45.08,435620,48.6,53.0,49.1,51.6,271,259,441,455,50.0,1593.6,train,19637.7496,4,0,1,0
2024-05-04 19:04:00,120.1,42.03,435703,55.8,56.0,52.2,49.2,252,252,465,468,49.97,1697.9,train,18312.59709,4,0,0,1
2024-05-04 19:05:00,123.3,46.89,439189,51.0,54.7,50.1,48.0,247,227,448,451,50.0,1639.8,train,20593.57221,4,0,1,0
2024-05-04 19:06:00,123.3,47.68,441009,51.4,56.0,46.0,51.9,241,248,472,450,50.0,1636.4,train,21027.30912,4,0,1,0
2024-05-04 19:07:00,123.1,47.57,442059,52.1,50.0,50.0,51.7,260,253,440,449,50.0,1614.9,train,21028.74663,4,0,1,0
2024-05-04 19:08:00,122.3,46.12,435112,55.7,52.7,48.6,46.9,240,247,468,467,50.0,1644.5,train,20067.36544,4,0,1,0
2024-05-04 19:09:00,121.1,47.25,440475,51.8,56.7,49.7,48.1,248,236,447,466,49.85,1657.7,train,20812.44375,4,0,0,1
2024-05-04 19:10:00,124.5,50.73,428230,52.2,58.8,51.0,48.5,273,244,471,444,50.0,1680.0,train,21724.1079,4,0,1,0
2024-05-04 19:11:00,122.4,47.89,444831,51.6,52.8,51.9,51.9,235,257,449,460,50.0,1687.0,train,21302.95659,4,0,1,0
2024-05-04 19:12:00,121.2,46.0,419545,54.1,52.7,48.8,50.4,253,251,446,461,49.99,1644.0,train,19299.07,4,0,0,1
2024-05-04 19:13:00,123.2,45.68,440132,55.0,54.9,50.3,48.0,250,252,459,472,50.0,1667.0,train,20105.22976,4,0,1,0
2024-05-04 19:14:00,121.4,46.5,449855,56.9,54.2,46.5,48.6,253,244,440,453,49.79,1663.2,train,20918.2575,4,0,0,1
2024-05-04 19:15:00,121.1,51.02,434080,58.3,54.6,47.7,48.4,243,252,447,452,50.0,1688.5,train,22146.7616,4,0,1,0
2024-05-04 19:16:00,122.0,46.47,448339,54.8,49.2,47.5,47.1,239,221,468,464,50.0,1619.4,train,20834.31333,4,0,1,0
2024-05-04 19:17:00,121.6,46.87,451907,54.3,53.0,50.7,49.7,249,246,475,452,49.81,1668.0,train,21180.88109,4,0,0,1
2024-05-04 19:18:00,121.2,45.72,416252,51.1,55.1,52.1,49.5,241,242,455,466,49.94,1672.3,train,19031.04144,4,0,0,1
2024-05-04 19:19:00,123.8,49.67,441557,57.3,48.8,55.0,49.8,219,247,452,461,50.0,1722.4,train,21932.13619,4,0,1,0
2024-05-04 19:20:00,122.4,51.82,419816,53.9,50.3,50.3,49.1,237,232,440,437,49.75,1661.5,train,21754.86512,4,0,0,1
2024-05-04 19:21:00,124.5,48.04,441930,52.9,50.0,50.9,46.4,243,251,466,455,50.0,1597.7,train,21230.3172,4,0,1,0
2024-05-04 19:22:00,121.3,47.12,442872,54.3,54.8,45.1,47.3,234,270,453,460,50.0,1611.0,train,20868.12864,4,0,1,0
2024-05-04 19:23:00,120.0,47.0,423123,52.2,51.6,45.0,48.7,248,247,443,466,49.47,1574.7,train,19886.781,4,0,0,1
2024-05-04 19:24:00,122.9,40.95,458436,48.8,51.1,46.9,50.4,237,247,461,452,49.76,1576.4,train,18772.954200000004,4,0,0,1
2024-05-04 19:25:00,125.4,48.77,445379,54.6,53.6,46.1,49.2,246,277,442,448,50.0,1617.5,train,21721.13383,4,0,1,0
2024-05-04 19:26:00,123.4,47.24,436353,56.2,51.0,49.6,46.1,272,235,460,448,49.36,1613.9,train,20613.31572,4,0,0,1
2024-05-04 19:27:00,127.5,47.97,454923,54.6,54.4,52.1,44.5,261,252,453,460,49.63,1643.0,train,21822.65631,4,0,0,1
2024-05-04 19:28:00,123.2,45.12,428889,53.5,58.3,48.6,48.5,254,265,460,458,49.9,1665.7,train,19351.47168,4,0,0,1
2024-05-04 19:29:00,123.0,45.94,433475,53.5,52.8,47.3,49.4,268,242,441,450,50.0,1617.5,train,19913.8415,4,0,1,0
2024-05-04 19:30:00,119.4,45.87,424967,53.8,49.6,49.2,50.2,246,257,460,463,50.0,1614.0,train,19493.23629,4,0,1,0
2024-05-04 19:31:00,123.3,49.45,457825,53.8,52.6,47.1,52.1,246,248,437,460,50.0,1645.6,train,22639.44625,4,0,1,0
2024-05-04 19:32:00,123.0,45.94,446130,53.4,54.5,47.5,50.8,234,234,461,451,49.86,1681.3,train,20495.2122,4,0,0,1
2024-05-04 19:33:00,122.1,52.1,448802,53.5,54.3,48.2,49.8,262,244,457,451,50.0,1637.4,train,23382.5842,4,0,1,0
2024-05-04 19:34:00,122.5,47.96,445989,56.6,55.2,49.4,47.5,270,246,436,479,50.0,1649.5,train,21389.63244,4,0,1,0
2024-05-04 19:35:00,122.6,43.7,448226,54.4,52.3,45.2,51.5,257,239,458,432,50.0,1634.3,train,19587.476200000005,4,0,1,0
2024-05-04 19:36:00,122.5,46.56,444315,53.7,52.9,44.5,46.4,263,227,466,440,50.0,1580.0,train,20687.3064,4,0,1,0
2024-05-04 19:37:00,125.9,45.25,445913,54.8,48.6,46.9,50.8,214,241,453,456,49.79,1653.0,train,20177.56325,4,0,0,1
2024-05-04 19:38:00,122.2,41.39,444662,54.8,54.7,49.6,52.3,274,228,442,470,50.0,1700.3,train,18404.56018,4,0,1,0
2024-05-04 19:39:00,123.0,50.87,438987,55.4,50.8,46.0,51.4,245,253,453,448,49.84,1623.0,train,22331.26869,4,0,0,1
2024-05-04 19:40:00,122.2,48.63,443538,51.9,53.9,52.2,47.8,275,253,431,465,50.0,1626.2,train,21569.25294,4,0,1,0
2024-05-04 19:41:00,123.9,48.2,446155,52.5,51.7,50.3,45.3,267,231,462,437,50.0,1590.8,train,21504.671,4,0,1,0
2024-05-04 19:42:00,123.0,47.28,444906,51.8,53.3,49.9,47.1,256,247,467,455,49.92,1614.4,train,21035.15568,4,0,0,1
2024-05-04 19:43:00,122.4,43.41,432255,55.0,55.4,50.3,48.6,242,230,452,462,50.0,1695.8,train,18764.18955,4,0,1,0
2024-05-04 19:44:00,119.9,45.65,433373,54.9,52.6,49.4,48.0,248,242,455,468,50.0,1635.8,train,19783.47745,4,0,1,0
2024-05-04 19:45:00,123.2,48.96,452851,50.9,52.0,49.6,49.0,223,238,471,465,50.0,1636.0,train,22171.58496,4,0,1,0
2024-05-04 19:46:00,122.4,44.23,441788,54.2,53.4,51.0,44.9,258,252,477,435,50.0,1616.9,train,19540.28324,4,0,1,0
2024-05-04 19:47:00,122.7,40.52,448978,56.2,52.2,50.5,50.1,216,227,467,458,49.76,1725.5,train,18192.588560000004,4,0,0,1
2024-05-04 19:48:00,121.1,46.28,435619,53.0,51.6,49.1,47.3,243,258,446,449,49.89,1604.9,train,20160.44732,4,0,0,1
2024-05-04 19:49:00,125.0,46.49,432626,54.1,57.2,52.4,48.5,265,261,473,457,50.0,1671.8,train,20112.78274,4,0,1,0
2024-05-04 19:50:00,124.1,47.18,437719,54.9,49.7,48.7,47.6,255,245,465,454,49.49,1607.7,train,20651.58242,4,0,0,1
2024-05-04 19:51:00,125.0,48.66,442743,50.8,54.7,47.6,50.0,228,230,461,466,49.91,1664.4,train,21543.87438,4,0,0,1
2024-05-04 19:52:00,124.6,48.43,439258,53.7,53.2,45.6,47.4,230,221,462,458,50.0,1638.7,train,21273.26494,4,0,1,0
2024-05-04 19:53:00,123.8,47.48,454987,56.0,51.8,47.1,45.1,239,259,471,461,50.0,1592.9,train,21602.78276,4,0,1,0
2024-05-04 19:54:00,121.2,49.82,446128,52.2,54.1,50.9,49.7,247,270,436,459,49.86,1655.0,train,22226.096960000003,4,0,0,1
2024-05-04 19:55:00,125.7,43.03,459540,55.1,53.5,48.5,45.3,257,247,456,431,49.72,1618.5,train,19774.0062,4,0,0,1
2024-05-04 19:56:00,121.5,48.09,448040,53.5,56.1,49.5,48.2,254,232,444,459,49.63,1676.8,train,21546.2436,4,0,0,1
2024-05-04 19:57:00,122.5,48.39,425561,52.1,51.1,48.7,50.7,234,233,463,458,49.38,1636.0,train,20592.89679,4,0,0,1
2024-05-04 19:58:00,124.0,43.72,453366,53.2,52.4,46.1,49.7,254,260,448,464,50.0,1589.3,train,19821.16152,4,0,1,0
2024-05-04 19:59:00,124.1,43.06,432898,52.4,55.4,47.9,48.6,255,248,495,464,50.0,1619.3,train,18640.587880000003,4,0,1,0
2024-05-04 20:00:00,123.8,44.95,446875,51.6,53.0,46.9,48.7,252,235,467,436,50.0,1609.6,train,20087.03125,4,0,1,0
2024-05-04 20:01:00,122.3,45.16,438890,52.9,54.5,47.6,46.4,276,274,444,445,50.0,1574.4,train,19820.2724,4,0,1,0
2024-05-04 20:02:00,122.0,48.69,462286,53.5,55.8,46.7,49.3,255,259,470,459,49.92,1630.8,train,22508.70534,4,0,0,1
2024-05-04 20:03:00,126.8,45.27,456718,53.1,54.5,49.5,49.5,258,253,453,465,50.0,1631.6,train,20675.623860000003,4,0,1,0
2024-05-04 20:04:00,122.9,44.66,439324,52.9,52.2,50.1,48.9,269,240,459,454,50.0,1623.6,train,19620.20984,4,0,1,0
2024-05-04 20:05:00,122.7,45.27,444297,53.8,52.7,48.6,48.5,256,261,456,464,50.0,1616.0,train,20113.32519,4,0,1,0
2024-05-04 20:06:00,121.9,49.59,447329,54.4,55.8,44.5,48.2,240,257,436,482,50.0,1622.9,train,22183.045110000003,4,0,1,0
2024-05-04 20:07:00,123.4,46.83,452337,51.1,53.7,45.8,50.1,261,245,451,464,50.0,1602.9,train,21182.94171,4,0,1,0
2024-05-04 20:08:00,123.3,46.34,445720,52.9,53.0,49.8,47.3,241,259,445,475,50.0,1612.2,train,20654.6648,4,0,1,0
2024-05-04 20:09:00,123.0,46.51,437345,49.4,54.1,47.0,45.8,234,259,429,455,50.0,1580.8,train,20340.91595,4,0,1,0
2024-05-04 20:10:00,123.6,50.01,439861,53.0,50.8,47.0,50.3,235,249,452,466,49.94,1609.2,train,21997.44861,4,0,0,1
2024-05-04 20:11:00,125.7,44.91,445623,53.7,52.9,48.6,45.9,261,232,455,470,49.74,1608.2,train,20012.92893,4,0,0,1
2024-05-04 20:12:00,122.1,50.07,455592,54.5,53.2,46.9,47.0,254,234,441,471,49.58,1616.6,train,22811.49144,4,0,0,1
2024-05-04 20:13:00,123.1,47.3,449197,53.7,53.2,44.2,49.3,259,227,471,434,49.69,1615.5,train,21247.0181,4,0,0,1
2024-05-04 20:14:00,122.1,46.37,439645,54.5,52.6,46.6,49.2,254,262,463,451,49.73,1605.6,train,20386.33865,4,0,0,1
2024-05-04 20:15:00,123.5,53.02,451077,53.5,52.7,47.7,48.2,248,229,459,468,50.0,1634.8,train,23916.102540000004,4,0,1,0
2024-05-04 20:16:00,122.2,44.13,442852,52.0,53.1,47.4,51.3,250,247,464,441,50.0,1639.9,train,19543.05876,4,0,1,0
2024-05-04 20:17:00,122.3,45.88,453129,51.1,56.3,49.9,50.4,253,227,465,448,49.84,1676.3,train,20789.55852,4,0,0,1
2024-05-04 20:18:00,120.9,43.68,466279,52.8,48.9,48.7,48.3,239,266,461,465,50.0,1584.1,train,20367.06672,4,0,1,0
2024-05-04 20:19:00,123.2,49.13,443251,51.8,54.7,48.5,47.4,231,232,477,449,49.73,1648.5,train,21776.921630000004,4,0,0,1
2024-05-04 20:20:00,123.7,50.97,452592,53.1,53.2,50.8,49.0,240,250,433,444,50.0,1661.9,train,23068.61424,4,0,1,0
2024-05-04 20:21:00,125.9,50.92,440274,52.4,53.2,45.4,48.9,253,227,465,475,49.61,1607.8,train,22418.75208,4,0,0,1
2024-05-04 20:22:00,123.8,49.8,445398,54.2,52.5,51.6,50.8,238,257,454,452,50.0,1682.7,train,22180.8204,4,0,1,0
2024-05-04 20:23:00,122.5,46.25,446591,53.4,54.3,51.8,48.1,272,259,475,445,49.99,1625.3,train,20654.83375,4,0,0,1
2024-05-04 20:24:00,121.1,45.82,444863,54.2,55.2,48.2,50.5,251,246,463,445,49.54,1676.8,train,20383.62266,4,0,0,1
2024-05-04 20:25:00,121.3,42.55,466175,54.2,49.5,47.7,45.8,248,245,457,473,49.7,1573.2,train,19835.74625,4,0,0,1
2024-05-04 20:26:00,121.2,51.82,444076,53.0,57.5,51.2,49.2,239,256,476,462,49.74,1687.9,train,23012.01832,4,0,0,1
2024-05-04 20:27:00,126.0,47.9,451283,53.1,53.6,47.9,47.0,257,239,456,474,50.0,1600.5,train,21616.4557,4,0,1,0
2024-05-04 20:28:00,123.6,45.49,431206,54.3,53.5,49.2,48.5,232,259,463,455,49.95,1641.5,train,19615.560940000003,4,0,0,1
2024-05-04 20:29:00,122.3,50.04,450161,58.2,50.5,49.0,48.0,250,250,451,459,50.0,1646.1,train,22526.05644,4,0,1,0
2024-05-04 20:30:00,121.7,44.28,455900,51.3,52.2,49.4,46.2,241,227,460,447,49.62,1603.5,train,20187.252,4,0,0,1
2024-05-04 20:31:00,121.9,47.73,442602,53.4,56.0,46.3,47.0,248,268,483,469,49.99,1599.1,train,21125.39346,4,0,0,1
2024-05-04 20:32:00,122.3,46.27,426800,50.9,53.5,49.3,47.5,252,248,469,446,50.0,1601.4,train,19748.036,4,0,1,0
2024-05-04 20:33:00,125.2,48.3,446631,53.3,54.1,46.7,51.9,232,242,463,480,49.62,1675.2,train,21572.2773,4,0,0,1
2024-05-04 20:34:00,123.2,46.54,447137,52.0,52.4,47.2,47.4,226,248,442,445,50.0,1608.6,train,20809.75598,4,0,1,0
2024-05-04 20:35:00,121.1,43.07,452851,53.1,57.2,50.3,44.7,235,237,487,442,50.0,1661.2,train,19504.29257,4,0,1,0
2024-05-04 20:36:00,126.7,46.88,463204,53.6,53.0,47.4,47.0,257,244,444,462,50.0,1597.9,train,21715.00352,3,0,1,0
2024-05-04 20:37:00,121.5,49.31,444136,52.3,55.6,47.2,44.9,250,255,459,449,50.0,1572.9,train,21900.34616,4,0,1,0
2024-05-04 20:38:00,122.4,46.61,440385,49.7,53.0,48.8,46.4,241,254,464,452,49.58,1575.6,train,20526.34485,4,0,0,1
2024-05-04 20:39:00,125.2,48.62,437960,56.1,54.0,51.1,43.6,270,253,466,471,50.0,1603.1,train,21293.6152,4,0,1,0
2024-05-04 20:40:00,123.9,44.06,448939,55.0,54.0,53.2,47.2,261,239,450,476,50.0,1662.5,train,19780.25234,4,0,1,0
